FILIAL,PEDIDO,TIPO DE VENDA,EMISSAO,FATURA,FAMÍLIA,PRODUTO,QTDE,PREÇO,PRAZO,FRETE;;;;;;;;;;;;;;476.847.531;253.443.870;223.403.661
"SP,978449,Venda Estoque,3/16/2016,3/16/2016,PEAD,DGDC2100 NT7,""2,750"",6.3021,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,977964,Venda Estoque,3/15/2016,3/16/2016,PEAD,DGDC2100 NT7,""16,500"",6.1458,A VISTA,FOB";;;;;;;;;;;;;;;;
"PR,978202,Venda Estoque,3/16/2016,3/16/2016,PEAD,DMDA6200,""1,375"",6.8750,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
PR,978273,Venda Estoque,3/16/2016,3/16/2016,PEAD,IP10262,750,6.9900,28/35/42 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
"SP,978478,Venda Estoque,3/16/2016,3/16/2016,PEAD,NG7000,""1,375"",6.3021,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,972741,Venda Estoque,3/1/2016,3/16/2016,PEAD,NG7000,""6,875"",6.4583,24/31/38/45 DIAS,CIF";;;;;;;;;;;;;;;;
PR,978203,Venda Estoque,3/16/2016,3/16/2016,PEBD,132G,650,7.4761,28/35/42 DIAS LIQ,FOB;;;;;;;;;;;;;;;;
PR,978202,Venda Estoque,3/16/2016,3/16/2016,PEBD,132G,200,7.5227,28/35/42 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
"SP,978047,Venda Estoque,3/15/2016,3/16/2016,PEBD,132G,""1,375"",6.7396,A VISTA,FOB";;;;;;;;;;;;;;;;
"PR,972738,Venda Estoque,3/1/2016,3/16/2016,PEBD,132G,""6,875"",6.8750,21/28/35/42 DIAS,CIF";;;;;;;;;;;;;;;;
"SP,978561,Venda Estoque,3/16/2016,3/16/2016,PEBD,132G,""1,000"",8.0488,30/37/44 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,978478,Venda Estoque,3/16/2016,3/16/2016,PEBD,132I,""2,750"",6.8229,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,978517,Venda Estoque,3/16/2016,3/16/2016,PEBD,132I,""1,375"",6.8381,7 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
"SP,978478,Venda Estoque,3/16/2016,3/16/2016,PEBD,352E,""1,375"",6.8229,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,977789,Venda Estoque,3/15/2016,3/16/2016,PEBD,5004I,""4,000"",6.5800,A VISTA,FOB";;;;;;;;;;;;;;;;
PR,978329,Venda Estoque,3/16/2016,3/16/2016,PEBD,586A,200,7.4432,35 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
"SC,978220,Venda Estoque,3/16/2016,3/16/2016,PEBD,586A,""1,375"",6.8370,A VISTA,FOB";;;;;;;;;;;;;;;;
"PR,977690,Venda Estoque,3/15/2016,3/16/2016,PEBD,955I,""1,375"",7.4432,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
PR,978206,Venda Estoque,3/16/2016,3/16/2016,PEBD,955I,100,7.5568,28/35/42 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
"PR,977512,Venda Estoque,3/14/2016,3/16/2016,PEBD,955I,""1,375"",6.5800,4 DIAS LIQUIDOS,FOB";;;;;;;;;;;;;;;;
"SP,978047,Venda Estoque,3/15/2016,3/16/2016,PEBD,EB85372,""2,750"",7.3523,A VISTA,FOB";;;;;;;;;;;;;;;;
SP,978529,Venda Estoque,3/16/2016,3/16/2016,PEBD,EB85372,700,8.1200,30/37/44 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
SP,977104,Venda Estoque,3/14/2016,3/16/2016,PELBD,1613,500,7.4756,35 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
"SP,978478,Venda Estoque,3/16/2016,3/16/2016,PELBD,1613.11,""1,500"",6.3021,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"RS,976827,Venda Estoque,3/11/2016,3/16/2016,PELBD,1613.11,""2,500"",7.3537,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"SP,977789,Venda Estoque,3/15/2016,3/16/2016,PELBD,DFDA-7059 NT,""1,500"",5.9700,A VISTA,FOB";;;;;;;;;;;;;;;;
"SP,978449,Venda Estoque,3/16/2016,3/16/2016,PELBD,DFDC-7080 NT,""1,375"",6.1979,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"RS,978498,Venda Estoque,3/16/2016,3/16/2016,PELBD,DFDC-7080 NT,""1,375"",6.7375,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"SP,977973,Venda Estoque,3/15/2016,3/16/2016,PELBD,DFDC-7080 NT,""2,500"",6.0417,21/28/35/42 DIAS,FOB";;;;;;;;;;;;;;;;
SP,978474,Venda Estoque,3/16/2016,3/16/2016,PELBD,IP-20,500,7.1354,14/21/28/35 DIAS,FOB;;;;;;;;;;;;;;;;
PR,978329,Venda Estoque,3/16/2016,3/16/2016,PELBD,MISTURA DE P,100,6.8182,35 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
"SP,978537,Venda Estoque,3/16/2016,3/16/2016,PET,PET PQS MW,""2,500"",6.5854,21/28/35/42 DIAS,CIF";;;;;;;;;;;;;;;;
"SP,973754,Venda Estoque,3/3/2016,3/16/2016,PET,PET PQS MW,""2,500"",6.5854,21/28/35/42 DIAS,CIF";;;;;;;;;;;;;;;;
"PR,978428,Venda Estoque,3/16/2016,3/16/2016,PET,PET PQS MW,""1,250"",5.9000,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
PR,978200,Venda Estoque,3/16/2016,3/16/2016,PP HOMO,DEX0073,100,8.0114,A VISTA,FOB;;;;;;;;;;;;;;;;
"SC,977517,Venda Estoque,3/14/2016,3/16/2016,PP HOMO,RFD6140K,""19,250"",6.4800,4 DIAS LIQUIDOS,FOB";;;;;;;;;;;;;;;;
"SP,978515,Venda Estoque,3/16/2016,3/16/2016,PP HOMO,RFD6140K,""1,900"",7.9600,29/36/43 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,977695,Venda Estoque,3/15/2016,3/16/2016,WC,CS K3364 NT,""1,270"",9.5122,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,978015,Venda Estoque,3/15/2016,3/16/2016,WC,DFDA7540 NT,""1,375"",9.4000,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,978799,Venda Estoque,3/17/2016,3/17/2016,PELBD,2517,""1,375"",11.1700,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,976484,Venda Estoque,3/10/2016,3/17/2016,PELBD,2045.11G,""13,500"",6.3333,31/38/45 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,979012,Venda Estoque,3/17/2016,3/17/2016,PELBD,2045.11G,""3,000"",6.3048,A VISTA,FOB";;;;;;;;;;;;;;;;
"PR,978050,Venda Estoque,3/15/2016,3/17/2016,PELBD,2045G,""6,875"",6.8750,31/38/45 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"RS,978716,Venda Estoque,3/17/2016,3/17/2016,PELBD,2045G,""1,375"",8.1585,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"PR,978719,Venda Estoque,3/17/2016,3/17/2016,PELBD,2045G,""1,000"",6.5100,A VISTA,FOB";;;;;;;;;;;;;;;;
"PR,974654,Venda Estoque,3/7/2016,3/17/2016,PELBD,2107B,""13,500"",6.4646,14 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
"PR,978050,Venda Estoque,3/15/2016,3/17/2016,PELBD,TG2085B,""6,875"",6.8750,31/38/45 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,978784,Venda Estoque,3/17/2016,3/17/2016,PELBD,5400G,""11,000"",6.7188,31/38/45 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"PR,978845,Venda Estoque,3/17/2016,3/17/2016,PELBD,5400G,""1,050"",7.3295,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"PR,978487,Venda Estoque,3/16/2016,3/17/2016,PELBD,5401G,""1,375"",7.3500,A VISTA,FOB";;;;;;;;;;;;;;;;
SP,978720,Venda Estoque,3/17/2016,3/17/2016,ETP,A205F PR651,200,19.1700,28/35/42 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
SP,978828,Venda Estoque,3/17/2016,3/17/2016,ETP,A216 PR2429,25,18.1500,A VISTA,FOB;;;;;;;;;;;;;;;;
"SP,979103,Venda Estoque,3/17/2016,3/17/2016,ETP,A216 V30 NAT,""3,000"",18.8171,10 Dias Liquidos,CIF";;;;;;;;;;;;;;;;
SP,978848,Venda Estoque,3/17/2016,3/17/2016,ETP,A218 V15 NAT,50,19.5500,35 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
SP,978715,Venda Estoque,3/17/2016,3/17/2016,ETP,A718 PR21N,150,15.0000,42 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
"SP,979000,Venda Estoque,3/17/2016,3/17/2016,ETP,C218 V50 PR5,""1,000"",14.9500,35/42 DIAS LIQUID,CIF";;;;;;;;;;;;;;;;
SP,979099,Venda Estoque,3/17/2016,3/17/2016,ETP,NEX 3300,150,15.8500,28/35/42 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
SP,978664,Venda Estoque,3/16/2016,3/17/2016,ETP,NEX 3300,25,17.0000,A VISTA,FOB;;;;;;;;;;;;;;;;
SP,977694,Venda Estoque,3/15/2016,3/17/2016,ETP,CEL GC10,500,29.0500,42 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
"SP,978225,Venda Estoque,3/16/2016,3/17/2016,ETP,CEL GC25A,""1,000"",20.3400,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
SP,978664,Venda Estoque,3/16/2016,3/17/2016,ETP,CEL GC25A,25,20.6000,A VISTA,FOB;;;;;;;;;;;;;;;;
PR,979054,Venda Estoque,3/17/2016,3/17/2016,ETP,CEL M90 C,400,10.7700,7 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
SP,978302,Venda Estoque,3/16/2016,3/17/2016,ETP,DS1910HF NAT,25,24.9000,28 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
SP,978795,Venda Triangular,3/17/2016,3/17/2016,ETP,EB062,150,16.9985,35 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
SP,979063,Venda Estoque,3/17/2016,3/17/2016,ETP,EB062,500,20.4755,28/35/42 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
PR,978804,Venda Estoque,3/17/2016,3/17/2016,ETP,GP22 NR,50,9.4500,35 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
SP,978612,Venda Estoque,3/16/2016,3/17/2016,ETP,GP22 NR,175,9.5732,35 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
"PR,979054,Venda Estoque,3/17/2016,3/17/2016,ETP,GP35 NR,""1,250"",8.8000,7 DIAS LIQUIDOS,FOB";;;;;;;;;;;;;;;;
SP,979035,Venda Estoque,3/17/2016,3/17/2016,ETP,GP35 NR,75,10.1000,A VISTA,FOB;;;;;;;;;;;;;;;;
"PR,978734,Venda Estoque,3/17/2016,3/17/2016,ETP,HI10 NR,""1,500"",8.8000,A VISTA,FOB";;;;;;;;;;;;;;;;
PR,978804,Venda Estoque,3/17/2016,3/17/2016,ETP,HI10 NR,25,9.4500,35 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
SP,978828,Venda Estoque,3/17/2016,3/17/2016,ETP,KP20 NAT,500,9.3800,A VISTA,FOB;;;;;;;;;;;;;;;;
"PR,977251,Venda Estoque,3/14/2016,3/17/2016,ETP,KP20 NAT IMP,""1,375"",7.9700,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
SP,979023,Venda Estoque,3/17/2016,3/17/2016,ETP,SAN 358N,300,12.0400,35 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
RS,979101,Venda Estoque,3/17/2016,3/17/2016,ETP,STAR A205F N,50,18.7927,35 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
SP,978730,Venda Estoque,3/17/2016,3/17/2016,ETP,STAR A205F N,500,17.2900,28/35/42 DIAS LIQ,FOB;;;;;;;;;;;;;;;;
SP,978618,Venda Estoque,3/16/2016,3/17/2016,ETP,STAR A205F N,50,19.4390,A VISTA,FOB;;;;;;;;;;;;;;;;
"SP,978999,Venda Estoque,3/17/2016,3/17/2016,ETP,STAR A205F N,""1,000"",18.5300,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,978234,Venda Estoque,3/16/2016,3/17/2016,FINGER,DFDC-7525,""13,750"",7.0833,28/35/42/49 DIAS,CIF";;;;;;;;;;;;;;;;
"SP,979092,Venda Estoque,3/17/2016,3/17/2016,OUTROS PF,AVARIA,""2,720"",3.0000,35 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
"PR,978799,Venda Estoque,3/17/2016,3/17/2016,PEAD,17450N,""1,000"",6.9900,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,979106,Venda Estoque,3/17/2016,3/17/2016,PEAD,35057L,""4,500"",6.7386,A VISTA,CIF";;;;;;;;;;;;;;;;
PR,978714,Venda Estoque,3/17/2016,3/17/2016,PEAD,35057L,500,6.9886,A VISTA,FOB;;;;;;;;;;;;;;;;
"PR,979112,Venda Estoque,3/17/2016,3/17/2016,PEAD,35060L,""3,000"",6.8417,A VISTA,CIF";;;;;;;;;;;;;;;;
"SP,979116,Venda Estoque,3/17/2016,3/17/2016,PEAD,35060L,""3,000"",7.3780,31/38/45 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,978748,Venda Estoque,3/17/2016,3/17/2016,PEAD,35060L,""2,500"",7.3646,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"PR,978845,Venda Estoque,3/17/2016,3/17/2016,PEAD,DGDC2100 NT7,""4,125"",6.7045,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"SP,973804,Venda Estoque,3/3/2016,3/17/2016,PEAD,DGDP6097 NT7,""1,375"",6.2188,A VISTA,CIF";;;;;;;;;;;;;;;;
"PR,978527,Venda Estoque,3/16/2016,3/17/2016,PEAD,DMDA6200,""6,875"",6.7614,21/28/35/42/49 DI,CIF";;;;;;;;;;;;;;;;
"PR,976810,Venda Estoque,3/11/2016,3/17/2016,PEAD,NG7000,""4,500"",6.3542,21/28/35/42 DIAS,CIF";;;;;;;;;;;;;;;;
"SP,977200,Venda Estoque,3/14/2016,3/17/2016,PEAD,NG7000,""1,500"",6.6667,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
PR,978845,Venda Estoque,3/17/2016,3/17/2016,PEBD,132G,250,7.2727,28/35/42 DIAS LIQ,FOB;;;;;;;;;;;;;;;;
"SP,973804,Venda Estoque,3/3/2016,3/17/2016,PEBD,132G,""1,375"",6.7396,A VISTA,CIF";;;;;;;;;;;;;;;;
"SP,977200,Venda Estoque,3/14/2016,3/17/2016,PEBD,132G,""4,125"",7.1875,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
PR,978719,Venda Estoque,3/17/2016,3/17/2016,PEBD,132I,375,6.9300,A VISTA,FOB;;;;;;;;;;;;;;;;
"PR,979138,Venda Estoque,3/17/2016,3/17/2016,PEBD,586A,""3,000"",6.8229,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,979012,Venda Estoque,3/17/2016,3/17/2016,PEBD,586A,""1,375"",6.7188,A VISTA,FOB";;;;;;;;;;;;;;;;
"PR,979138,Venda Estoque,3/17/2016,3/17/2016,PEBD,611-A,""2,750"",6.8229,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,978621,Venda Estoque,3/16/2016,3/17/2016,PEBD,EB85372,""8,250"",7.2727,29/36/43 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"SP,978780,Venda Estoque,3/17/2016,3/17/2016,PELBD,1613.11,""6,000"",6.1250,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"PR,979138,Venda Estoque,3/17/2016,3/17/2016,PELBD,1613.11,""6,750"",6.1667,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,978960,Venda Estoque,3/17/2016,3/17/2016,PELBD,2685G,""13,750"",6.1250,31/38/45 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"SP,973804,Venda Estoque,3/3/2016,3/17/2016,PELBD,DFDC-7080 NT,""11,000"",6.1146,A VISTA,CIF";;;;;;;;;;;;;;;;
"PR,976810,Venda Estoque,3/11/2016,3/17/2016,PELBD,DFDC-7080 NT,""2,750"",6.2500,21/28/35/42 DIAS,CIF";;;;;;;;;;;;;;;;
"PR,978758,Venda Estoque,3/17/2016,3/17/2016,PELBD,DFDC-7080 NT,""6,000"",6.2500,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,978766,Venda Estoque,3/17/2016,3/17/2016,PELBD,DFDC-7080 NT,""6,000"",6.2500,31/38/45 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,978527,Venda Estoque,3/16/2016,3/17/2016,PELBD,MISTURA DE P,""6,875"",6.3864,21/28/35/42/49 DI,CIF";;;;;;;;;;;;;;;;
PR,978727,Venda Estoque,3/17/2016,3/17/2016,PP COPO,20C65NA,125,7.6100,28 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
PR,978714,Venda Estoque,3/17/2016,3/17/2016,PP HOMO,DEX0073,500,8.0114,A VISTA,FOB;;;;;;;;;;;;;;;;
SP,979116,Venda Estoque,3/17/2016,3/17/2016,PP HOMO,KYD6110,700,7.6220,31/38/45 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
"SP,978748,Venda Estoque,3/17/2016,3/17/2016,PP HOMO,SMD6200,""1,000"",7.6061,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"SP,973665,Venda Estoque,3/3/2016,3/17/2016,WC,CX1253 NT,""1,180"",9.8200,A VISTA,CIF";;;;;;;;;;;;;;;;
PR,979206,Venda Estoque,3/18/2016,3/18/2016,PELBD,2045.11G,500,6.9659,28/35/42 DIAS LIQ,FOB;;;;;;;;;;;;;;;;
PR,979560,Venda Estoque,3/18/2016,3/18/2016,PELBD,2045.11G,400,6.9659,35 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
"PR,979485,Venda Estoque,3/18/2016,3/18/2016,PELBD,2045.11G,""3,000"",6.3048,A VISTA,FOB";;;;;;;;;;;;;;;;
"SP,978070,Venda Estoque,3/15/2016,3/18/2016,PELBD,2045G,""1,375"",8.1098,28 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
"PR,979451,Venda Estoque,3/18/2016,3/18/2016,PELBD,2107B,""12,750"",6.5104,31/38/45 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,979466,Venda Triangular,3/18/2016,3/18/2016,PELBD,NG2045.11B,""13,500"",6.4583,21/28/35/42 DIAS,CIF";;;;;;;;;;;;;;;;
"RS,973499,Venda Estoque,3/3/2016,3/18/2016,PELBD,TG2085B,""13,500"",7.5500,14 DIAS LIQUIDOS,FOB";;;;;;;;;;;;;;;;
"RS,973501,Venda Estoque,3/3/2016,3/18/2016,PELBD,TG2085B,""13,500"",7.5500,14 DIAS LIQUIDOS,FOB";;;;;;;;;;;;;;;;
SP,979190,Venda Estoque,3/17/2016,3/18/2016,PELBD,5401G,200,8.0427,A VISTA,FOB;;;;;;;;;;;;;;;;
"PR,972703,Venda Estoque,3/1/2016,3/18/2016,PELBD,5401G,""12,375"",7.0000,21/28/35/42 DIAS,CIF";;;;;;;;;;;;;;;;
SP,979406,Venda Estoque,3/18/2016,3/18/2016,PELBD,5401G,200,6.7708,28/35/42 DIAS LIQ,FOB;;;;;;;;;;;;;;;;
"PR,975844,Venda Estoque,3/9/2016,3/18/2016,ETP,CEL M90 C,""1,000"",10.8000,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
SP,979515,Venda Estoque,3/18/2016,3/18/2016,ETP,EB062,700,20.5732,31/38/45 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
SP,978773,Venda Estoque,3/17/2016,3/18/2016,ETP,GP22 NR,25,10.0000,A VISTA,FOB;;;;;;;;;;;;;;;;
"SP,977579,Venda Estoque,3/14/2016,3/18/2016,ETP,KP20 NAT,""1,000"",8.8100,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
RS,979313,Venda Estoque,3/18/2016,3/18/2016,ETP,KP20 NAT,50,9.4512,A VISTA,FOB;;;;;;;;;;;;;;;;
SP,979494,Venda Estoque,3/18/2016,3/18/2016,ETP,KP20 NAT,125,9.8500,28/35 DIAS LIQUID,CIF;;;;;;;;;;;;;;;;
"SP,974340,Venda Estoque,3/4/2016,3/18/2016,ETP,KP20 NAT,""1,000"",9.4000,28 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
"SC,976512,Venda Estoque,3/10/2016,3/18/2016,OUTROS PF,MD9007,""3,750"",3.9583,31/38/45 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
PR,979451,Venda Estoque,3/18/2016,3/18/2016,PACKING,PL1281G1,999,6.8182,31/38/45 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
SP,975395,Venda Estoque,3/8/2016,3/18/2016,PEAD,8818,750,7.9300,28/35/42 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
"SP,979481,Venda Estoque,3/18/2016,3/18/2016,PEAD,17450N,""3,500"",6.3542,A VISTA,FOB";;;;;;;;;;;;;;;;
PR,979248,Venda Estoque,3/18/2016,3/18/2016,PEAD,35057L,500,6.9886,A VISTA,CIF;;;;;;;;;;;;;;;;
"PR,979359,Venda Estoque,3/18/2016,3/18/2016,PEAD,35057L,""1,500"",6.9886,28 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
SP,979406,Venda Estoque,3/18/2016,3/18/2016,PEAD,35057L,500,6.0938,28/35/42 DIAS LIQ,FOB;;;;;;;;;;;;;;;;
"PR,978101,Venda Estoque,3/15/2016,3/18/2016,PEAD,35057L,""1,500"",6.7614,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"PR,979158,Venda Triangular,3/17/2016,3/18/2016,PEAD,35060L,""4,500"",6.8800,A VISTA,CIF";;;;;;;;;;;;;;;;
"PR,979538,Venda Estoque,3/18/2016,3/18/2016,PEAD,35060L,""1,500"",6.8417,A VISTA,CIF";;;;;;;;;;;;;;;;
SP,969012,Venda Estoque,2/22/2016,3/18/2016,PEAD,8262B,100,7.6000,28 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
PR,979206,Venda Estoque,3/18/2016,3/18/2016,PEAD,DGDC2100 NT7,800,6.9091,28/35/42 DIAS LIQ,FOB;;;;;;;;;;;;;;;;
"SP,979188,Venda Estoque,3/17/2016,3/18/2016,PEAD,DGDC2100 NT7,""4,500"",6.1600,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
PR,979145,Venda Estoque,3/17/2016,3/18/2016,PEAD,DGDC2100 NT7,800,6.5322,21/28/35 DIAS LIQ,FOB;;;;;;;;;;;;;;;;
"PR,979051,Venda Estoque,3/1/2016,3/18/2016,PEAD,DGDC2100 NT7,""12,000"",6.1979,21/28/35/42 DIAS,FOB";;;;;;;;;;;;;;;;
"PR,978979,Venda Estoque,3/17/2016,3/18/2016,PEAD,DMDA6200,""1,000"",6.8750,38 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
"PR,979277,Venda Estoque,3/18/2016,3/18/2016,PEAD,IP10262,""1,375"",6.9900,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
SP,979515,Venda Estoque,3/18/2016,3/18/2016,PEBD,722,100,8.0488,31/38/45 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
PR,978721,Venda Estoque,3/17/2016,3/18/2016,PEBD,132G,100,7.6700,A VISTA,FOB;;;;;;;;;;;;;;;;
PR,979151,Venda Triangular,3/17/2016,3/18/2016,PEBD,132G,300,7.5600,30 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
PR,978979,Venda Estoque,3/17/2016,3/18/2016,PEBD,132G,300,7.5227,38 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
"SP,979490,Venda Estoque,3/18/2016,3/18/2016,PEBD,132G,""1,375"",8.1098,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,979406,Venda Estoque,3/18/2016,3/18/2016,PEBD,132G,""1,500"",6.6667,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
PR,979145,Venda Estoque,3/17/2016,3/18/2016,PEBD,586A,575,7.0863,21/28/35 DIAS LIQ,FOB;;;;;;;;;;;;;;;;
"PR,979485,Venda Estoque,3/18/2016,3/18/2016,PEBD,586A,""1,375"",6.7188,A VISTA,FOB";;;;;;;;;;;;;;;;
SP,979506,Venda Estoque,3/18/2016,3/18/2016,PEBD,955I,100,8.1100,28/35 DIAS LIQUID,CIF;;;;;;;;;;;;;;;;
"PR,979459,Venda Estoque,3/18/2016,3/18/2016,PEBD,955I,""2,750"",6.8229,7 DIAS LIQUIDOS,FOB";;;;;;;;;;;;;;;;
"SP,979349,Venda Estoque,3/18/2016,3/18/2016,PEBD,EB85372,""2,750"",7.9441,A VISTA,CIF";;;;;;;;;;;;;;;;
SP,975395,Venda Estoque,3/8/2016,3/18/2016,PELBD,1613,750,7.4800,28/35/42 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
"SP,979533,Venda Estoque,3/18/2016,3/18/2016,PELBD,1613,""2,750"",6.6667,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"RS,978482,Venda Estoque,3/10/2016,3/18/2016,PELBD,1613.11,""6,925"",7.4146,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SC,979126,Venda Estoque,3/17/2016,3/18/2016,PELBD,1613.11,""6,000"",6.3021,A VISTA,CIF";;;;;;;;;;;;;;;;
"SP,979406,Venda Estoque,3/18/2016,3/18/2016,PELBD,1613.11,""6,500"",6.0417,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"PR,979356,Venda Estoque,3/18/2016,3/18/2016,PELBD,2685G,""5,500"",6.6818,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"PR,979145,Venda Estoque,3/17/2016,3/18/2016,PELBD,DFDC-7080 NT,""1,000"",6.5816,21/28/35 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
PR,978746,Venda Estoque,3/17/2016,3/18/2016,PELBD,MISTURA DE P,100,6.5900,A VISTA,FOB;;;;;;;;;;;;;;;;
"PR,979208,Venda Estoque,3/18/2016,3/18/2016,PET,PET PQS MW,""1,250"",6.4200,28 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
"PR,979538,Venda Estoque,3/18/2016,3/18/2016,PET,PET PQS MW,""1,250"",6.2249,A VISTA,CIF";;;;;;;;;;;;;;;;
"SP,978729,Venda Estoque,3/17/2016,3/18/2016,PET,PET PQS MW,""3,750"",6.5000,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
SP,979506,Venda Estoque,3/18/2016,3/18/2016,PP COPO,06C30DA,400,8.1700,28/35 DIAS LIQUID,CIF;;;;;;;;;;;;;;;;
